filename,nErrors,nErrorsTokens,ntokens,fleshscore,avgWordLength,nSpelling,nSpellingTokens,nLongSentence,nStyleErrors,nStyleperSent,nvoc,similarityprompt,countDemonstrativo,demonstrativoPerSent,countEnclise,enclisePerSent,fstPerson,fstPessoaPerSent,countDiscourseMarkers,discourseSent,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade,finalGrade
/Users/evelin.amorim/Documents/UFMG/aes/data/o-uso-da-maconha-deve-ou-nao-ser-legalizado/xml/ult4657u280.xml,1,0.0052,194.0,89.22880996227266,52.0,5.0,0.02577319587628866,8.0,4,0.0,116,0.81,2,0.14285715,0,0.0,0,0.0,7,0.5,1.0,0.5,0.5,1.0,0.5,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-uso-da-maconha-deve-ou-nao-ser-legalizado/xml/ult4657u281.xml,4,0.0108,371.0,114.98001850605013,52.0,14.0,0.03773584905660377,10.0,27,2.0,188,0.40,2,0.15384616,0,0.0,5,0.3846154,13,1.0,1.0,1.0,1.5,0.5,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-uso-da-maconha-deve-ou-nao-ser-legalizado/xml/ult4657u282.xml,8,0.0308,260.0,86.4680727338791,52.0,12.0,0.046153846153846156,8.0,16,1.0,134,0.61,5,0.5,0,0.0,1,0.1,9,0.9,1.0,0.5,0.5,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-uso-da-maconha-deve-ou-nao-ser-legalizado/xml/ult4657u283.xml,5,0.0157,318.0,91.60669640064242,52.0,10.0,0.031446540880503145,7.0,22,3.0,164,0.48,0,0.0,1,0.14285715,1,0.14285715,11,1.5714285,0.5,0.5,1.0,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-uso-da-maconha-deve-ou-nao-ser-legalizado/xml/ult4657u284.xml,5,0.0116,432.0,105.09333706855776,52.0,13.0,0.03009259259259259,13.0,20,0.0,219,0.41,6,0.24,3,0.12,0,0.0,14,0.56,1.5,1.0,1.5,1.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/a-hora-do-basta-chegou.xml,22,0.0638,345.0,104.15674336910249,52.0,7.0,0.020289855072463767,10.0,37,3.0,166,0.22,2,0.2,0,0.0,2,0.2,9,0.9,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/analise-subjetiva-do-voto-nulo-de-acordo-com-a-constituicao-de-.xml,3,0.0078,383.0,90.67939108371738,52.0,7.0,0.018276762402088774,15.0,13,0.0,199,0.16,4,0.25,3,0.1875,3,0.1875,9,0.5625,2.0,2.0,2.0,0.0,2.0,8.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/ato-de-suicidio-politico.xml,5,0.0187,268.0,106.15141595363619,51.0,3.0,0.011194029850746268,7.0,11,1.0,133,0.23,0,0.0,2,0.18181819,0,0.0,7,0.6363636,2.0,2.0,1.0,1.0,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/construindo-o-futuro.xml,3,0.0112,268.0,92.57753911972048,52.0,2.0,0.007462686567164179,8.0,10,0.0,145,0.26,3,0.25,4,0.33333334,2,0.16666667,7,0.5833333,1.5,1.5,1.5,1.0,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/democracia-para-todos.xml,19,0.0613,310.0,96.28210106849673,52.0,0.0,0.0,10.0,25,2.0,157,0.21,3,0.3,0,0.0,1,0.1,15,1.5,1.0,1.0,1.5,1.0,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/diga-nao-ao-sistema.xml,16,0.0748,214.0,89.12284575462343,52.0,7.0,0.03271028037383177,4.0,27,6.0,125,0.29,1,0.25,0,0.0,0,0.0,5,1.25,1.5,1.0,1.5,1.0,1.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/eleger-o-candidato-em-branco.xml,21,0.1010,208.0,111.76673232078554,52.0,12.0,0.057692307692307696,5.0,22,4.0,116,0.31,0,0.0,1,0.2,1,0.2,7,1.4,0.5,0.5,0.5,0.0,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/nulo-uma-forma-de-protesto.xml,28,0.1004,279.0,100.55758086204531,52.0,14.0,0.05017921146953405,7.0,33,4.0,158,0.28,1,0.125,1,0.125,0,0.0,8,1.0,1.5,1.0,1.0,0.5,0.5,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/o-voto-nulo-alternativa-regada-de-mudancas.xml,5,0.0275,182.0,93.1152164554596,51.0,1.0,0.005494505494505495,5.0,9,1.0,103,0.24,1,0.2,1,0.2,2,0.4,10,2.0,0.5,0.5,0.5,0.0,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/protestar-so-na-urna-.xml,13,0.0578,225.0,99.93900080680848,52.0,2.0,0.008888888888888889,7.0,19,1.0,126,0.31,2,0.2,0,0.0,0,0.0,4,0.4,2.0,1.5,1.5,2.0,1.5,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/quando-a-opcao-e-nao-votar.xml,4,0.0134,299.0,85.01091612339022,53.0,7.0,0.023411371237458192,9.0,7,0.0,158,0.23,4,0.5,4,0.5,2,0.25,12,1.5,2.0,1.5,2.0,1.0,2.0,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/sem-titulo-.xml,35,0.1237,283.0,89.79896133899692,52.0,22.0,0.07773851590106007,9.0,45,5.0,163,0.27,3,0.33333334,2,0.22222222,1,0.11111111,10,1.1111112,0.5,0.5,0.5,0.5,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/tenha-a-liberdade-no-voto.xml,8,0.0268,298.0,98.37191654205324,52.0,2.0,0.006711409395973154,10.0,11,0.0,148,0.26,2,0.16666667,1,0.083333336,1,0.083333336,8,0.6666667,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/valido-ou-nao.xml,20,0.0797,251.0,90.0836033678055,52.0,4.0,0.01593625498007968,6.0,26,3.0,135,0.19,0,0.0,1,0.14285715,1,0.14285715,13,1.8571428,0.5,0.5,1.0,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/valido-sim-racional-nao.xml,25,0.0681,367.0,92.77451132297517,53.0,3.0,0.008174386920980926,14.0,33,2.0,162,0.20,10,0.6666667,3,0.2,0,0.0,12,0.8,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/votar-nulo-e-nao-agir.xml,0,0.0000,214.0,95.84340904712678,52.0,3.0,0.014018691588785047,7.0,5,0.0,119,0.33,0,0.0,0,0.0,1,0.11111111,6,0.6666667,1.0,0.5,0.5,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/voto-nulo-protesto-ou-ignorancia.xml,9,0.0227,397.0,98.387649307251,52.0,12.0,0.030226700251889168,10.0,24,2.0,189,0.20,1,0.09090909,2,0.18181819,3,0.27272728,17,1.5454545,2.0,2.0,2.0,2.0,1.5,9.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/voto-nulo-uma-opcao-do-eleitor.xml,14,0.0848,165.0,87.83863862514497,53.0,1.0,0.006060606060606061,4.0,15,3.0,102,0.44,2,0.5,1,0.25,0,0.0,5,1.25,0.5,0.5,1.0,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/o-voto-nulo-e-um-ato-politico-valido/xml/voto.xml,6,0.0229,262.0,83.83271354198459,52.0,6.0,0.022900763358778626,9.0,8,0.0,134,0.25,0,0.0,3,0.27272728,1,0.09090909,8,0.72727275,0.5,1.0,1.0,0.5,1.5,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/a-producao-de-alimentos--transgenicos-em-questao-fatos-e-perspectivas.xml,14,0.0436,321.0,84.6424769496918,52.0,15.0,0.04672897196261682,11.0,15,1.0,157,0.54,3,0.23076923,8,0.61538464,0,0.0,6,0.46153846,1.0,0.5,0.5,0.0,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/alimentos-trangenicos-um-mal-necessario.xml,17,0.0646,263.0,78.99165092468263,53.0,9.0,0.034220532319391636,9.0,19,2.0,155,0.95,3,0.375,5,0.625,1,0.125,14,1.75,1.5,1.0,1.5,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/antinatural.xml,14,0.0551,254.0,90.29327271938325,52.0,10.0,0.03937007874015748,10.0,16,1.0,153,0.97,3,0.3,0,0.0,1,0.1,10,1.0,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/biotecnologia-como-fonte-de-solucoes.xml,11,0.0458,240.0,90.56250470638278,52.0,8.0,0.03333333333333333,8.0,13,1.0,134,0.89,2,0.22222222,2,0.22222222,3,0.33333334,6,0.6666667,0.5,0.5,0.5,1.0,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/diversos-beneficios-dos-transgenicos.xml,8,0.0440,182.0,81.49434054851534,52.0,6.0,0.03296703296703297,7.0,11,2.0,111,1.40,1,0.2,2,0.4,2,0.4,6,1.2,0.5,0.5,0.5,1.0,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/o-bem-ou-o-mal-do-seculo.xml,9,0.0347,259.0,87.47438477039339,53.0,6.0,0.023166023166023165,8.0,14,2.0,149,0.93,4,0.6666667,0,0.0,0,0.0,12,2.0,1.0,0.5,1.0,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/o-problema-da-solucao.xml,19,0.0648,293.0,92.05070327281953,53.0,3.0,0.010238907849829351,8.0,32,4.0,155,0.81,2,0.25,0,0.0,0,0.0,7,0.875,0.5,1.0,0.5,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/o-recurso-favoravel.xml,11,0.0317,347.0,88.41194664001466,52.0,11.0,0.03170028818443804,10.0,16,1.0,179,0.66,4,0.36363637,0,0.0,5,0.45454547,3,0.27272728,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/os-dois-lados-da-transgenese.xml,9,0.0395,228.0,81.11921494960788,52.0,6.0,0.02631578947368421,7.0,15,2.0,125,0.91,0,0.0,1,0.14285715,1,0.14285715,7,1.0,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/os-transgenicos-e-a-vida-no-planeta.xml,17,0.0471,361.0,94.16464231967927,52.0,12.0,0.0332409972299169,11.0,23,2.0,189,0.72,1,0.09090909,0,0.0,1,0.09090909,13,1.1818181,1.5,1.0,1.0,1.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/os-transgenicos-e-seus-beneficios-e-maleficios.xml,39,0.1726,226.0,75.51729160308841,54.0,7.0,0.030973451327433628,6.0,45,9.0,131,1.30,4,0.8,0,0.0,2,0.4,13,2.6,0.5,0.0,0.5,0.5,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/sem-titulo-.xml,24,0.0882,272.0,75.90264349937442,53.0,14.0,0.051470588235294115,11.0,24,1.0,151,0.84,1,0.07692308,0,0.0,4,0.30769232,7,0.53846157,1.5,1.0,0.5,0.5,1.0,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/tansgenico-potencial-potencial-para-ser-um-forte-aliado.xml,13,0.0542,240.0,80.69250403404237,53.0,9.0,0.0375,10.0,16,1.0,135,1.03,1,0.1,0,0.0,0,0.0,5,0.5,1.5,1.5,1.5,1.5,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/tecnologia-contra-o-desperdicio.xml,10,0.0388,258.0,103.57221063137055,51.0,5.0,0.01937984496124031,6.0,18,2.0,140,0.85,1,0.125,1,0.125,1,0.125,12,1.5,0.0,0.0,0.0,0.0,0.0,0.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/transgenese-a-porta-para-varias-mudancas.xml,15,0.0655,229.0,82.22102285385134,53.0,4.0,0.017467248908296942,5.0,18,3.0,135,1.09,0,0.0,1,0.16666667,3,0.5,6,1.0,0.5,0.5,0.5,1.0,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/transgenico-ame-o-ou-deixe-o.xml,14,0.0365,384.0,80.07562836170197,52.0,10.0,0.026041666666666668,13.0,12,0.0,195,0.62,0,0.0,3,0.23076923,1,0.07692308,11,0.84615386,1.0,0.5,1.0,1.0,1.0,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/transgenicos-beneficos-ou-apresentam-riscos-a-vida.xml,13,0.0371,350.0,93.89614654541018,52.0,16.0,0.045714285714285714,11.0,19,1.0,187,0.66,1,0.071428575,1,0.071428575,1,0.071428575,5,0.35714287,1.0,0.5,0.5,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/transgenicos-e-biodiversidade-ameacada.xml,17,0.0766,222.0,83.44580853939058,52.0,8.0,0.036036036036036036,5.0,15,2.0,129,0.97,1,0.14285715,0,0.0,0,0.0,7,1.0,0.5,1.0,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/organismos-transgenicos-fonte-de-problemas-ou-de-solucoes/xml/transgenicos-uma-questao-de-etica.xml,10,0.0327,306.0,102.8585280275345,52.0,9.0,0.029411764705882353,11.0,17,1.0,155,0.68,5,0.41666666,1,0.083333336,0,0.0,16,1.3333334,1.0,1.5,1.5,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/a-covardia-e-mais-famosa-que-a-coragem.xml,17,0.0450,378.0,99.55405231475831,52.0,14.0,0.037037037037037035,12.0,34,2.0,198,0.65,5,0.41666666,1,0.083333336,0,0.0,10,0.8333333,1.5,1.0,1.0,1.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/a-estrutura-social-diante-do-medo.xml,11,0.0347,317.0,96.18137103080753,52.0,9.0,0.028391167192429023,11.0,14,1.0,155,0.88,4,0.30769232,0,0.0,2,0.15384616,9,0.6923077,0.5,0.0,0.0,0.0,0.5,1.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/as-duas-faces-da-moeda.xml,5,0.0292,171.0,101.4034186935425,52.0,8.0,0.04678362573099415,5.0,9,1.0,101,1.60,0,0.0,3,0.5,0,0.0,6,1.0,0.5,0.0,1.0,0.0,1.0,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/coragem-x-covardia.xml,13,0.0399,326.0,101.69328480720523,52.0,6.0,0.018404907975460124,10.0,19,1.0,186,0.70,0,0.0,0,0.0,1,0.083333336,8,0.6666667,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/dois-caminhos-uma-decisao-a-ser-tomada.xml,8,0.0232,345.0,100.47847329139711,52.0,11.0,0.03188405797101449,7.0,17,2.0,191,0.82,0,0.0,2,0.2857143,2,0.2857143,9,1.2857143,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/etica-ao-brasileiro.xml,7,0.0227,309.0,98.25247863292697,51.0,13.0,0.042071197411003236,9.0,9,1.0,149,0.82,1,0.11111111,2,0.22222222,1,0.11111111,13,1.4444444,0.5,0.0,1.5,0.0,2.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/herois.xml,30,0.0906,331.0,105.705089507103,52.0,2.0,0.006042296072507553,8.0,37,4.0,146,0.72,4,0.5,0,0.0,1,0.125,12,1.5,1.0,0.5,0.5,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/homens-e-meninos.xml,9,0.0276,326.0,109.73806284427644,52.0,4.0,0.012269938650306749,12.0,14,0.0,159,0.76,3,0.16666667,1,0.055555556,3,0.16666667,7,0.3888889,2.0,1.5,1.0,0.5,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/medo-do-que.xml,11,0.0632,174.0,109.2936223125458,52.0,4.0,0.022988505747126436,5.0,9,0.0,99,1.45,2,0.2,1,0.1,1,0.1,6,0.6,0.5,0.0,0.0,0.0,0.5,1.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/melhor-sem-eles.xml,5,0.0237,211.0,98.88049834728244,52.0,4.0,0.018957345971563982,5.0,6,1.0,129,1.29,1,0.16666667,1,0.16666667,2,0.33333334,8,1.3333334,0.5,0.5,0.0,0.0,0.5,1.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/o-caminho-da-bravura.xml,12,0.0360,333.0,94.37013643741611,52.0,12.0,0.036036036036036036,14.0,13,0.0,195,0.85,2,0.11764706,6,0.3529412,1,0.05882353,11,0.64705884,1.5,1.5,1.0,1.0,1.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/onde-os-fracos-nao-tem-vez.xml,12,0.0312,384.0,98.80218750000003,52.0,10.0,0.026041666666666668,11.0,19,1.0,202,0.67,1,0.1,3,0.3,1,0.1,14,1.4,2.0,1.0,1.5,1.5,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade-.xml,12,0.0577,208.0,103.22538383960725,52.0,4.0,0.019230769230769232,5.0,23,2.0,114,1.29,0,0.0,0,0.0,1,0.09090909,9,0.8181818,0.5,0.5,1.0,0.5,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade.xml,5,0.0238,210.0,95.34642511367801,52.0,13.0,0.06190476190476191,5.0,10,1.0,119,1.16,2,0.33333334,1,0.16666667,0,0.0,6,1.0,0.5,0.0,0.0,0.0,0.5,1.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/quando-a-covardia-vira-crime.xml,11,0.0430,256.0,96.48890625000001,52.0,4.0,0.015625,6.0,17,2.0,140,1.02,2,0.25,0,0.0,0,0.0,8,1.0,1.0,1.0,0.5,1.0,1.0,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/responsabilidade-carater-e-coragem-elementos-fundamentais-para-a-sociedade.xml,7,0.0206,340.0,99.78970089912417,51.0,5.0,0.014705882352941176,10.0,17,1.0,166,0.78,1,0.1,1,0.1,0,0.0,9,0.9,1.5,1.0,1.0,1.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/sem-titulo-.xml,9,0.0375,240.0,90.56250470638278,53.0,7.0,0.029166666666666667,4.0,19,3.0,141,1.34,1,0.16666667,0,0.0,1,0.16666667,4,0.6666667,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/social.xml,2,0.0101,199.0,88.98776584625247,53.0,5.0,0.02512562814070352,7.0,4,0.0,123,1.35,5,0.3846154,2,0.15384616,1,0.07692308,4,0.30769232,0.5,0.5,0.5,0.0,1.0,1.5
/Users/evelin.amorim/Documents/UFMG/aes/data/os-efeitos-da-covardia-e-da-coragem-sobre-a-sociedade/xml/um-ser-corajoso-exercita-a-responsabilidade.xml,8,0.0214,373.0,91.65591171741488,52.0,10.0,0.02680965147453083,12.0,11,0.0,184,0.76,3,0.1875,3,0.1875,1,0.0625,14,0.875,2.0,1.5,1.5,2.0,1.5,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/a-contradicao-do-fim-do-mundo.xml,4,0.0107,375.0,96.55500403404238,52.0,6.0,0.016,10.0,11,1.0,179,0.54,2,0.2,1,0.1,2,0.2,12,1.2,1.5,1.5,2.0,1.5,2.0,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/brasil-do-cristo-redentor-e-das-faccoes-criminosas.xml,16,0.0428,374.0,86.42109631061555,52.0,6.0,0.016042780748663103,11.0,18,1.0,197,0.54,2,0.16666667,1,0.083333336,0,0.0,16,1.3333334,1.5,1.5,1.0,1.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/daqui-um-a-um-tempo.xml,13,0.0551,236.0,109.74686714172364,52.0,5.0,0.0211864406779661,7.0,16,2.0,128,0.76,1,0.14285715,5,0.71428573,2,0.2857143,12,1.7142857,1.0,1.0,0.5,0.5,1.5,4.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/especulacoes-sobre-o-fim-do-mundo-e-voce-mundo-voce-acredita.xml,25,0.0694,360.0,103.13500112056735,52.0,5.0,0.013888888888888888,6.0,32,4.0,188,0.64,2,0.2857143,1,0.14285715,0,0.0,11,1.5714285,1.0,1.0,1.0,1.0,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/evidencias-o-ultimo-dia-do-calendario-maia.xml,21,0.0491,428.0,88.92518776416782,52.0,11.0,0.02570093457943925,9.0,22,2.0,225,0.54,1,0.1,1,0.1,2,0.2,9,0.9,1.5,1.5,1.5,1.0,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/fe-capitalismo-e-fim-do-mundo.xml,4,0.0147,272.0,98.6077970838547,52.0,7.0,0.025735294117647058,8.0,7,0.0,146,0.72,2,0.2,2,0.2,4,0.4,4,0.4,1.5,2.0,1.0,0.0,2.0,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/irracionalidade.xml,12,0.0484,248.0,102.83177224159243,52.0,2.0,0.008064516129032258,8.0,19,2.0,135,0.83,3,0.33333334,1,0.11111111,2,0.22222222,5,0.5555556,1.0,0.5,1.0,0.0,1.5,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/leia-e-descubra-como-o-mundo-vai-acabar.xml,20,0.0692,289.0,108.03016024589542,52.0,7.0,0.02422145328719723,9.0,25,1.0,159,0.76,3,0.1875,0,0.0,3,0.1875,9,0.5625,0.5,0.5,1.0,0.0,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/medo-do-fim-ou-da-derrota.xml,5,0.0184,272.0,104.51735650062562,52.0,3.0,0.011029411764705883,11.0,7,0.0,144,0.85,1,0.09090909,2,0.18181819,1,0.09090909,8,0.72727275,1.5,1.0,1.5,1.5,2.0,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/nao-a-razao-no-fim-do-mundo.xml,14,0.0398,352.0,105.11113728046419,52.0,3.0,0.008522727272727272,15.0,25,1.0,180,0.59,6,0.375,0,0.0,3,0.1875,13,0.8125,2.0,1.0,1.5,1.5,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/o-acaso-nao-agrada.xml,17,0.0478,356.0,114.56814278125765,51.0,5.0,0.014044943820224719,12.0,21,1.0,181,0.58,2,0.14285715,1,0.071428575,4,0.2857143,13,0.9285714,1.0,0.5,0.5,0.0,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/o-homem-e-suas-previsoes.xml,26,0.0949,274.0,111.43719140052798,51.0,4.0,0.014598540145985401,7.0,30,3.0,145,0.71,4,0.44444445,1,0.11111111,1,0.11111111,12,1.3333334,1.0,0.5,0.5,0.0,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/o-medo-do-fim-do-mundo.xml,20,0.0489,409.0,97.2169097042084,52.0,5.0,0.012224938875305624,12.0,31,1.0,206,0.51,5,0.29411766,2,0.11764706,1,0.05882353,17,1.0,2.0,1.5,1.5,1.0,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/por-que-a-ideia-de-fim-do-mundo-atrai-e-assusta/xml/o-que-tanto-se-aguarda-chegara.xml,9,0.0369,244.0,108.06614390373232,51.0,7.0,0.028688524590163935,9.0,22,2.0,144,0.94,3,0.3,1,0.1,0,0.0,10,1.0,1.0,1.0,1.5,1.0,1.5,6.0
